4130 189;
110011111111111000111111111111101111111111111101110111111111111111001110000111100000000000000000011111000000011101110000001111000000001110000011111111111111001100001100110000000000011111111;199802
110011111111111000111111111111101111111111111101110100000011111111001111111111100000000000000000011111000000011101110000001100000100001111110011111111111111001100000000000001011000011111111;198383
110011111111111000111111111111101111111111111101110111111111111111001110000111100000000000000000011111000000011101100001001100100000001110000011111111111111001000011100001000000000011111111;199995
110011111111111000111111111111101111111111111101110111111111111111001110000111100000000000000000011111000000011101101000001100010000001110000011111111111111001010001100000100000000011111111;198450
110011111111111000111111111110000011111111111101110100000011000000001110000111100000000000000000011111000000000000000000001100000010001110000011111111111111001000000000000000100000000000000;191466
110011111111111000111111111111101111111111111101111111111111000000001110000111101100000000011111111111000000011100000000001100010000001110000011111111111111001000001111000100000000011111111;198147
110011111111111000111111111111101111111111111101110100000011111111001110000111100000000000000000011111000000011101100100001100100010001110000011111111111111001001000000001000100000000000000;194881
110011111111111000111111111111101111111111111101111111111111000000001110000111101100000000011111111111000000011100000000001100000011001110000011111111111111001000001111000000100001011111111;198595
110011111111111000111111111111101111111111111101111100000011111111001111111111101100000000011111111111000000011101110000001110000000001111110011111111111111001100000011100000011000011111111;199897
110011111111111000111111111111101111111111111101110111111111111111001111111111100000000000000000011111000000011101110000001100010000001111110011111111111111001100001100000100011000011111111;199950
110011111111111000111111111111101111111111111101111111111111111111001110000111101100000000011111111111000000011101110000001100000010001110000011111111111111001100001111000000100000011111111;200089
110011111111111000111111111111101111111111111101110111111111111111001110000111100000000000000000011111000000011101100010001100000010001110000011111111111111001000101100000000100000011111111;199798
110011111111111000111111111111101111111111111101110111111111111111001110000111100000000000000000011111000000011101110000001101000000001110000011111111111111001100001100010000000000011111111;198531
110011111111111000111111111111101111111111111101111111111111111111001110000111101100000000011111111111000000011101100100001100010000001110000011111111111111001001001111000100000000011111111;199259
110011111111111000111111111111101111111111111101110111111111111111001110000111100000000000000000011111000000011101100100001100010000001110000011111111111111001001001100000100000000011111111;198171
110011111111111000111111111111101111111111111101110111111111000000001111111111100000000000000000011111000000000000000000001101000001001111110011111111111111001000001100010000011001011111111;199623
110011111111111000111111111111101111111111111101110100000011111111001110000111100000000000000000011111000000011101110000001100100000001110000011111111111111001100000000001000000000000000000;194597
110011111111111000111111111111101111111111111101110111111111111111001110000111100000000000000000011111000000011101100001001101000000001110000011111111111111001000011100010000000000011111111;200938
110011111111111000111111111111101111111111111101110111111111111111001110000111100000000000000000011111000000011101101000001100000010001110000011111111111111001010001100000000100000011111111;199284
110011111111111000111111111111101111111111111101111100000011111111001111111111101100000000011111111111000000011101100010001101000000001111110011111111111111001000100011010000011000011111111;198986
110011111111111000111111111111101111111111111101111100000011000000001110000111101100000000011111111111000000011100000000001100000011001110000011111111111111001000000011000000100001011111111;197189
